episode,tag,env_module,env_class,model,success,crashed,timed_out,reward,goal_distance,final_phase,steps,completion_time_s,min_ttc,commit_step,commit_time_s,wait_time_before_commit_s,max_speed_kmh,mean_speed_kmh,max_accel_mps2,min_accel_mps2,mean_abs_accel_mps2,max_abs_jerk_mps3,p90_abs_jerk_mps3,mean_abs_jerk_mps3
45,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-149.4166817442981,4.600720405578613,DECISION,206,10.3,nan,11,0.6000000000000001,0.6000000000000001,36.597906898883835,12.378357526954705,13.996422096770031,-22.646968652280695,3.409806391911152,476.56127683821313,81.89556210811651,43.829144445976205
46,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-152.88495824427207,4.74082088470459,DECISION,209,10.450000000000001,nan,11,0.6000000000000001,0.6000000000000001,34.75671687501116,12.170804108875643,14.021264003993938,-26.704764880201157,3.402270824198837,555.2195581890974,165.9022752727099,48.14604104769617
47,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-169.2847066996759,17.34342384338379,CLEAR,176,8.8,nan,11,0.6000000000000001,0.6000000000000001,25.371533089557897,8.962187796955552,14.022053787443305,-106.66262026000994,4.036228288466464,2051.8183368927384,121.61020267163701,57.34163940884097
48,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-172.7318836173755,16.345531463623047,CLEAR,189,9.450000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.613827611256088,8.726743745254048,14.554138754393385,-73.24763771000207,3.275108653739955,1417.988916777887,104.62371420409967,53.48155151861992
49,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-166.29275786188327,16.061128616333008,CLEAR,191,9.55,nan,11,0.6000000000000001,0.6000000000000001,24.656232712519746,8.82960119115249,14.025933395617928,-75.28745271401601,3.788856247536528,1589.8503424779449,203.34715044480762,56.38695460348379
50,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-165.5664880124861,14.200185775756836,CLEAR,179,8.950000000000001,nan,12,0.65,0.65,25.52126237348414,10.258430269694735,14.090649564163714,-68.62992574433616,3.199067192358779,1420.7458973839186,96.41043580746782,47.179288173343224
51,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-174.12351829626238,13.828582763671875,CLEAR,199,9.950000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.345248477898796,9.366909465371696,14.203771061212791,-26.41211005638249,3.2780284960287696,533.5139888702868,154.2382774005177,48.79049715969324
52,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-138.9416063647876,4.56195068359375,DECISION,210,10.5,nan,11,0.6000000000000001,0.6000000000000001,34.75113736114887,12.186037650214013,14.162133806914898,-24.785704151364367,2.8184619478184567,442.54730196874124,74.46225505219736,41.00269007785326
53,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-172.86403661676292,14.986971855163574,CLEAR,195,9.75,nan,12,0.65,0.65,25.014008317149425,9.034547941363275,14.014535665568669,-62.92868943343067,3.3549428140161384,1300.2914779648636,136.98902813563055,53.34823316551887
54,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-171.85659713837055,17.29652214050293,CLEAR,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,25.51359586844646,8.933679080131666,13.999857246963433,-103.35193721325305,4.201198781375641,1951.23497100082,145.11393319217808,63.100731281134216
55,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-172.38569406580356,17.37427520751953,CLEAR,179,8.950000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.341353250552228,8.818387665494418,14.0683094517998,-49.753809996672565,3.3392744262323637,460.36839210117375,99.80719824889864,55.13074183943426
56,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-171.80365977616077,16.62076187133789,CLEAR,179,8.950000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.89771758414229,9.226361503087851,14.042254845679839,-40.53784465919002,4.139938798870272,833.5502795638113,204.15572173694494,59.015086270574564
57,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-131.27295317630262,4.788317680358887,DECISION,207,10.350000000000001,nan,11,0.6000000000000001,0.6000000000000001,36.70137879058177,12.256504860269596,13.998571149616396,-26.39499803028715,2.9024118887057924,442.7109048494138,61.308017258369006,38.00730597532245
58,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-161.9821354120539,17.601360321044922,CLEAR,143,7.15,nan,11,0.6000000000000001,0.6000000000000001,25.707670206804526,10.89960500145364,14.668161417361322,-23.860243758418513,3.0313348671779843,557.6083486414971,54.39262790179953,34.75624547624568
59,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-149.81172253797666,4.657517433166504,DECISION,201,10.05,nan,11,0.6000000000000001,0.6000000000000001,36.373487533130685,12.686035099930242,14.033744542826533,-26.470569277476077,3.0342282521273436,547.5560671479922,99.785123626464,37.8401947901681
60,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-136.05061635079085,4.776275634765625,DECISION,211,10.55,nan,11,0.6000000000000001,0.6000000000000001,33.376103420659135,12.022441489509273,14.049052756795419,-24.66850045694299,2.868116771793025,535.8227334281997,68.6545819244514,37.29031608026397
61,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-136.4536004445603,4.820066452026367,DECISION,218,10.9,nan,11,0.6000000000000001,0.6000000000000001,30.965928059005208,11.587357163603096,14.12096434691609,-26.91081575037832,3.1063797728568687,590.789699600554,84.44104219517584,40.16866477176212
62,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-151.1607083182372,4.864373207092285,DECISION,211,10.55,nan,12,0.65,0.65,35.137474853944376,12.026248512675847,14.090993886421193,-26.259138133721425,3.4210727845089326,500.6377737183475,111.64068962441478,46.873152755702954
63,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-173.74620026867137,16.935625076293945,CLEAR,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,25.453154207579807,9.030654734271016,14.005973958292701,-104.78452093456141,3.2884375195340527,2027.4659161060188,100.1426626107134,50.561647514042214
64,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-151.43273202423615,4.836040496826172,DECISION,249,12.450000000000001,nan,11,0.6000000000000001,0.6000000000000001,32.07107812695289,10.16982287829748,14.044035300060866,-26.253408992270593,3.9890801771429536,495.88858076134443,141.93409121166238,49.77810080949833
65,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-150.43533337827444,4.948754787445068,DECISION,207,10.350000000000001,nan,11,0.6000000000000001,0.6000000000000001,34.27879299919202,12.223974889356166,14.005588352643251,-26.238734522345272,3.098230067526659,454.0266488015881,70.19818968949487,35.63476814515677
66,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-166.84365691221169,14.76331901550293,CLEAR,191,9.55,nan,11,0.6000000000000001,0.6000000000000001,26.545474334560975,9.357339786114037,14.003516481062462,-49.85873423927032,3.776431144194855,1046.4390482295019,202.2031914569356,57.806385632476534
67,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-183.1379796111724,17.752391815185547,CLEAR,186,9.3,nan,11,0.6000000000000001,0.6000000000000001,26.179286263164826,8.313815353104301,14.034741663762805,-30.775049806104953,3.9414172147172875,552.3097427254903,176.66542847460613,55.81588881491841
68,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-148.40608594949362,4.7386698722839355,DECISION,212,10.600000000000001,nan,11,0.6000000000000001,0.6000000000000001,34.14170504135317,11.97711160687173,14.211470184227824,-23.374739034541882,3.2481599379092274,465.10671800483703,158.06920290875297,52.02393727020496
69,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-156.5704290825692,4.551129341125488,DECISION,219,10.950000000000001,nan,11,0.6000000000000001,0.6000000000000001,33.63677063232253,11.677093630083032,14.017838973360448,-26.256730529940427,3.2438886526908166,457.7890363986248,100.6582510548486,45.907896421621246
