episode,tag,env_module,env_class,model,success,crashed,timed_out,reward,goal_distance,final_phase,steps,completion_time_s,min_ttc,commit_step,commit_time_s,wait_time_before_commit_s,max_speed_kmh,mean_speed_kmh,max_accel_mps2,min_accel_mps2,mean_abs_accel_mps2,max_abs_jerk_mps3,p90_abs_jerk_mps3,mean_abs_jerk_mps3
27,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-129.75617491358685,4.894070148468018,DECISION,171,8.55,nan,11,0.6000000000000001,0.6000000000000001,31.520035641099497,14.84119378214057,14.038530509275956,-23.651543078448103,2.6989354813680175,539.178749594678,52.41719996751313,27.0017706453301
28,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-124.91263338320854,4.623129367828369,DECISION,183,9.15,nan,12,0.65,0.65,32.237940657905334,14.003082065886852,14.09888443489793,-21.27916874201593,3.0640966473031863,529.9802307865383,65.43281972114592,40.083792772435984
29,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.54913770863283,4.7553391456604,DECISION,184,9.200000000000001,nan,11,0.6000000000000001,0.6000000000000001,32.643456974847986,13.868407328746878,14.06554858696958,-18.84189382515011,2.970612551549828,414.8104404348304,81.01164116367549,39.87222350834594
30,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-126.29510972712905,4.9523725509643555,DECISION,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,32.16739122716138,14.270949970122208,14.055648801185386,-25.103582277086545,2.817686736136862,537.2349223699308,75.2480269923212,37.47915593077179
31,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-146.7598551866601,17.067665100097656,CLEAR,137,6.8500000000000005,nan,11,0.6000000000000001,0.6000000000000001,27.121753010353586,11.699755193795234,14.064189115648498,-110.80614763590549,3.1901619109712844,2199.5259724501657,65.59292935490882,52.77094671453979
32,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-157.28631432399996,19.04474639892578,DECISION,134,6.7,nan,11,0.6000000000000001,0.6000000000000001,27.566670712210726,10.694979159918548,14.084715503244546,-102.00910535134867,3.7783458895677082,2114.747421215318,53.24033788935013,50.51939797855049
33,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.18300452018818,4.910333633422852,DECISION,175,8.75,nan,12,0.65,0.65,33.42402806227261,14.538696031584955,14.080231663379546,-24.883710957455,2.6603504973639813,444.7771775644591,63.93520380040434,33.24124374277783
34,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.35594424079983,4.948074817657471,DECISION,182,9.1,nan,11,0.6000000000000001,0.6000000000000001,31.618792674571548,13.972499656706825,14.078986277495554,-22.083675831812783,2.7822652791086986,382.4795408269385,65.80488925417696,35.076739559518685
35,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-147.22719152309782,16.77988624572754,CLEAR,138,6.9,nan,11,0.6000000000000001,0.6000000000000001,29.694060437598708,11.852871091327623,13.973323538044273,-123.05403256044099,3.325197678474883,2394.2089205778725,65.40679617576308,51.83617491576522
36,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-157.739852955779,17.644926071166992,CLEAR,130,6.5,nan,11,0.6000000000000001,0.6000000000000001,27.59477520163982,11.99859555673609,14.078787186700975,-40.38470614543692,2.6509885934403186,740.2280705211979,52.19284159014464,35.892385278591455
37,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-154.54002302074514,17.94248390197754,CLEAR,133,6.65,nan,11,0.6000000000000001,0.6000000000000001,28.425365690910525,11.501859028536632,14.062514978098443,-31.549102462991687,2.7358221354843373,646.7755923667482,50.25251136634283,29.72938417182614
38,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-124.71625138607227,4.96848201751709,DECISION,172,8.6,nan,11,0.6000000000000001,0.6000000000000001,30.876192550752545,14.731666536691298,14.056422072210038,-25.159091418945422,2.865487536286439,387.99715767897806,45.067109710984816,23.81570154650794
39,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.46447624878488,4.974538326263428,DECISION,177,8.85,nan,11,0.6000000000000001,0.6000000000000001,31.443121664536925,14.28937700575096,14.003282982700862,-24.541941622304115,3.087112097677307,581.6117467130814,59.472670405733325,33.86180474645187
40,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-125.74813909046051,4.824176788330078,DECISION,182,9.1,nan,11,0.6000000000000001,0.6000000000000001,30.568713457313685,14.031934373347294,14.037206166855455,-17.67681586899223,2.804551381871996,446.1398778198786,71.56220171296214,37.03743757680284
41,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-131.35688961080734,4.790628433227539,DECISION,181,9.05,nan,11,0.6000000000000001,0.6000000000000001,30.45430688213757,14.081773128206146,14.089249302661496,-18.433127392602742,2.7320631792723704,406.39554116658303,55.36941327306916,33.36259047220597
42,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-133.38080128586657,4.6269049644470215,DECISION,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,29.51283447807101,14.389735589050776,14.044352780241104,-24.555586664138442,2.9579938747889267,596.2737894119291,52.479813613978635,33.8844265493912
43,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-124.9720969354247,4.9726386070251465,DECISION,187,9.35,nan,11,0.6000000000000001,0.6000000000000001,30.72077966087189,13.568593335801713,13.973416965834996,-24.334317757058546,3.023930593073807,560.5633641050874,77.71225147180311,39.763624751559476
44,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-130.38011704177208,4.890859603881836,DECISION,173,8.65,nan,11,0.6000000000000001,0.6000000000000001,30.292779414449996,14.664101437301632,14.087688472673173,-22.254633935409387,2.9572882130309304,531.0297762644738,52.07690909126512,31.58304209176394
45,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-130.1304457300431,4.815552711486816,DECISION,180,9.0,nan,11,0.6000000000000001,0.6000000000000001,32.413284245674056,14.125890880716916,14.059028731487619,-24.65200650570311,3.1238447075624722,593.1724926170615,64.17488987816228,35.536870895794394
46,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-127.52791651659702,4.6627936363220215,DECISION,173,8.65,nan,11,0.6000000000000001,0.6000000000000001,33.98035007232737,14.806606133893107,14.069611064776767,-24.47751446695865,2.845092118054103,595.8039374246051,66.01038873880505,34.53996342946441
47,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-126.2964934770041,4.77087926864624,DECISION,182,9.1,nan,11,0.6000000000000001,0.6000000000000001,30.77353749026686,14.034801011342559,14.058838086707471,-25.72346375792259,2.9997682259496736,482.70800523034353,65.99717549612609,39.82728013567917
48,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-129.26821213816447,4.783556938171387,DECISION,176,8.8,nan,11,0.6000000000000001,0.6000000000000001,32.56741293204192,14.465076040750644,14.084677728933448,-25.11738230571588,3.2042733402416004,516.9579141426736,57.21187082255203,35.78736468174836
49,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-122.7905052392978,4.921751976013184,DECISION,171,8.55,nan,11,0.6000000000000001,0.6000000000000001,32.038589775736796,14.902050871789678,14.077553775325804,-26.1871368542972,3.219288305224942,611.3376400275386,53.74444397335053,38.090991863815965
50,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-152.5651686249687,17.902551651000977,CLEAR,145,7.25,nan,12,0.65,0.65,27.633660678316307,10.581319195542942,13.846491421050654,-82.33134539792503,3.3899183789521956,1619.3745826162165,63.285842309826336,43.787035735083606
51,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-132.6794933459572,4.738884925842285,DECISION,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,34.682758340453006,14.379502078614282,13.986165323915612,-23.54398941228939,3.0009027081594404,418.2244808526851,58.17496266674382,34.256154232502105
52,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-125.48878141350653,4.922381401062012,DECISION,186,9.3,nan,11,0.6000000000000001,0.6000000000000001,31.994009124809,13.637841046646145,13.91675186542377,-26.22086073056897,2.942376852867508,515.7829262837081,75.92715449536291,40.119238109711844
53,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-151.24396192604004,18.542404174804688,CLEAR,131,6.550000000000001,nan,11,0.6000000000000001,0.6000000000000001,27.63425102099603,11.146613359476556,14.056692146653058,-106.34064037429398,3.269744815545809,2200.509763386259,59.5913853843741,47.975208830589544
54,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-127.37635740619847,4.979151725769043,DECISION,177,8.85,nan,11,0.6000000000000001,0.6000000000000001,31.174722956393484,14.317665951700205,14.039067406452228,-26.24654752054609,2.7109974438031594,524.3497555625521,56.6139658953647,32.44281347024363
55,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-153.03057800046665,17.444679260253906,CLEAR,132,6.6000000000000005,nan,11,0.6000000000000001,0.6000000000000001,25.692438081254856,11.967764106983465,14.057527927612192,-29.116490213829582,2.3853608866719402,589.844958087405,45.37236648357969,31.024983569135046
56,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-129.23265595924866,4.966909408569336,DECISION,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,32.77402152416342,14.286382974307314,14.097076756295644,-24.890612414976765,2.747655363563623,548.2860513589757,51.01727377702146,28.021810902140736
57,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-153.7476857202331,17.851707458496094,CLEAR,139,6.95,nan,11,0.6000000000000001,0.6000000000000001,27.90475451052248,11.003899183257396,14.08001230546626,-116.925988076719,3.1565420142319183,2319.364465907523,61.21578237504193,48.14454520027709
58,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-133.8637111291673,4.739253520965576,DECISION,180,9.0,nan,11,0.6000000000000001,0.6000000000000001,30.7702580076401,14.201213381047188,14.072419674205243,-26.2089326601481,2.8280300311300945,519.6412746932386,58.603442551429296,35.036753362354155
