episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
29,highway_merge,-87.06521558845806,False,True,False,False,104,53.2374267578125,1.2793354988098145,40.02512454986572,lane_departure_early_collision,2.0452353954315186,53.2374267578125,0.14423076923076922,0.625,max_lane_offset=2.045; final_goal_distance=53.237; low_speed_ratio=0.144; high_traffic_ratio=0.625
36,highway_merge,-73.0287906332415,False,True,False,False,105,52.79457092285156,1.1353768110275269,34.076446294784546,lane_departure_early_collision,2.1650516986846924,52.79457092285156,0.14285714285714285,0.49523809523809526,max_lane_offset=2.165; final_goal_distance=52.795; low_speed_ratio=0.143; high_traffic_ratio=0.495
37,highway_merge,-69.42740225103987,False,True,False,False,115,51.7265739440918,1.5334687232971191,30.86624711751938,lane_departure_early_collision,2.004002094268799,51.7265739440918,0.13043478260869565,0.5043478260869565,max_lane_offset=2.004; final_goal_distance=51.727; low_speed_ratio=0.130; high_traffic_ratio=0.504
39,highway_merge,-70.94842389962841,False,True,False,False,114,50.93113327026367,1.6876211166381836,32.76311472058296,lane_departure_early_collision,1.794327735900879,50.93113327026367,0.13157894736842105,0.45614035087719296,max_lane_offset=1.794; final_goal_distance=50.931; low_speed_ratio=0.132; high_traffic_ratio=0.456
41,highway_merge,-72.45925088141243,False,True,False,False,109,53.16331481933594,1.279579758644104,34.37648355960846,lane_departure_early_collision,1.833756446838379,53.16331481933594,0.13761467889908258,0.5596330275229358,max_lane_offset=1.834; final_goal_distance=53.163; low_speed_ratio=0.138; high_traffic_ratio=0.560
42,highway_merge,-72.85793340290223,False,True,False,False,108,53.6420783996582,1.1976375579833984,32.49534375965595,lane_departure_early_collision,1.855533480644226,53.6420783996582,0.1388888888888889,0.5277777777777778,max_lane_offset=1.856; final_goal_distance=53.642; low_speed_ratio=0.139; high_traffic_ratio=0.528
49,highway_merge,-73.61385508450829,False,True,False,False,107,54.00733947753906,1.1872588396072388,33.09975676238537,lane_departure_early_collision,1.7769873142242432,54.00733947753906,0.14018691588785046,0.5514018691588785,max_lane_offset=1.777; final_goal_distance=54.007; low_speed_ratio=0.140; high_traffic_ratio=0.551
50,highway_merge,-70.46687283997593,False,True,False,False,110,53.43960952758789,1.239904522895813,32.23755665123463,lane_departure_early_collision,1.8385587930679321,53.43960952758789,0.13636363636363635,0.5727272727272728,max_lane_offset=1.839; final_goal_distance=53.440; low_speed_ratio=0.136; high_traffic_ratio=0.573
52,highway_merge,-70.99739971435235,False,True,False,False,109,52.930564880371094,1.3458082675933838,33.82815554738045,lane_departure_early_collision,1.9283027648925781,52.930564880371094,0.13761467889908258,0.5412844036697247,max_lane_offset=1.928; final_goal_distance=52.931; low_speed_ratio=0.138; high_traffic_ratio=0.541
54,highway_merge,-78.7804006449806,False,True,False,False,104,53.55282974243164,1.2654483318328857,40.632164776325226,lane_departure_early_collision,1.9942922592163086,53.55282974243164,0.14423076923076922,0.5384615384615384,max_lane_offset=1.994; final_goal_distance=53.553; low_speed_ratio=0.144; high_traffic_ratio=0.538
64,highway_merge,-84.89294647674853,False,True,False,False,105,53.35519027709961,1.1812763214111328,40.11263832449913,lane_departure_early_collision,2.112517833709717,53.35519027709961,0.14285714285714285,0.6285714285714286,max_lane_offset=2.113; final_goal_distance=53.355; low_speed_ratio=0.143; high_traffic_ratio=0.629
68,highway_merge,-69.84518584055998,False,True,False,False,112,52.806060791015625,1.368146538734436,32.535561472177505,lane_departure_early_collision,1.9036610126495361,52.806060791015625,0.13392857142857142,0.5357142857142857,max_lane_offset=1.904; final_goal_distance=52.806; low_speed_ratio=0.134; high_traffic_ratio=0.536
72,highway_merge,-67.62219164341955,False,True,False,False,119,48.88481140136719,1.4298895597457886,34.99234825372696,lane_departure_early_collision,2.1270995140075684,48.88481140136719,0.13445378151260504,0.4117647058823529,max_lane_offset=2.127; final_goal_distance=48.885; low_speed_ratio=0.134; high_traffic_ratio=0.412
84,highway_merge,-69.64837817557505,False,True,False,False,108,52.75172424316406,1.35764741897583,34.62158918380737,lane_departure_early_collision,2.0210483074188232,52.75172424316406,0.1388888888888889,0.4074074074074074,max_lane_offset=2.021; final_goal_distance=52.752; low_speed_ratio=0.139; high_traffic_ratio=0.407
85,highway_merge,-71.6583790498592,False,True,False,False,115,52.78132629394531,1.339092493057251,33.1308663636446,lane_departure_early_collision,1.98504638671875,52.78132629394531,0.13043478260869565,0.5391304347826087,max_lane_offset=1.985; final_goal_distance=52.781; low_speed_ratio=0.130; high_traffic_ratio=0.539
