success,crashed,time_s,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,n_collisions,episode,agent,behavior,traffic_profile,mean_headway,burst_prob,n_oncoming,ego_spawn,ego_dest,oncoming_anchor,oncoming_dest
True,False,10.150000151246786,50.67499741508169,14.182444089700157,15.932154871695099,230.9606965582375,49.14050447301128,0,34,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,8.100000120699406,40.03203168734141,30.47842670485277,14.257144529194619,673.4476492677242,75.92172190182927,1,35,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,51.381199185939266,14.182444089700157,15.607879624090213,230.9606965582375,49.3802387465792,0,36,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,48.721699538202316,14.182444089700157,15.93094717907076,230.9606965582375,49.50945388939387,0,37,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.300000168383121,56.83248719589794,26.954563892333955,15.607879624090213,446.53053275132476,62.60388985343257,0,38,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.50691223081633,14.182444089700157,15.93094717907076,230.9606965582375,50.290032835604734,0,39,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.50691223081633,14.182444089700157,15.93094717907076,230.9606965582375,50.290032835604734,0,40,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,51.69135188834619,14.182444089700157,15.936169800137758,230.9606965582375,49.317188489693294,0,41,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,49.8801643116759,14.182444089700157,15.923545659450882,230.9606965582375,49.08679309576115,0,42,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,5.950000088661909,30.827665899721158,14.182444089700157,42.51827676881882,859.0591216364995,97.48427753566219,1,43,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.72385506833169,14.182444089700157,15.93094717907076,230.9606965582375,48.2931536735933,0,44,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,50.93738624267762,14.182444089700157,15.908888382705934,230.9606965582375,48.85255440388015,0,45,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,52.352617151593506,14.182444089700157,15.93094717907076,230.9606965582375,50.42439421982602,0,46,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.650000158697367,46.60272191391334,14.182444089700157,16.24366614526485,230.9606965582375,47.504068608772606,0,47,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.500000171363354,58.185427163180236,26.95492296274126,15.93094717907076,446.34598742991,61.203774716733484,0,48,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.050000090152025,29.98126733333659,16.06534897198863,15.91994578453988,235.63150539715517,56.95353537593261,1,49,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.42228740387287,14.182444089700157,15.958001419082512,230.96069655089107,49.95163647703879,0,50,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.16099371700678,14.182444089700157,15.93094717907076,230.9606965582375,50.32214655569451,0,51,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.900000177323818,57.592785388158816,26.955079261402865,15.93094717907076,446.3672176977057,60.19284296303636,0,52,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.450000170618296,51.65815626632276,26.912641820082023,15.93094717907076,571.7194180730303,62.417704888284355,0,53,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.50691223081633,14.182444089700157,15.93094717907076,230.9606965582375,50.290032835604734,0,54,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.650000158697367,46.94767923129849,14.182444089700157,15.93094717907076,230.9606965582375,48.01648579996304,0,55,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,8.450000125914812,39.26307702581308,62.547442245706634,15.73338070646592,1241.0878816711215,111.18199908304132,1,56,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,52.94171784372746,14.182444089700157,16.083886205038667,230.9606965582375,49.0267856574046,0,57,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.500000171363354,57.374686940027615,26.95492296274126,15.93094717907076,446.34598742991,62.12402461624288,0,58,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.650000158697367,49.7682779134604,14.182444089700157,15.932143610784587,230.9606965582375,47.69889172048358,0,59,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,12.450000185519457,56.159295446306466,26.99494028358821,15.940825724668715,394.20449464505526,54.31897457560809,0,60,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,51.90757669065827,14.182444089700157,15.93094717907076,230.9606965582375,48.628496596540856,0,61,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,51.03307010060153,14.182444089700157,15.931081686873025,230.9606965582375,48.48512508858894,0,62,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.150000151246786,51.38870920389426,14.182444089700157,15.93094717907076,230.9606965582375,50.223755715744836,0,63,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.950000163167715,45.85541328713838,14.182444089700157,15.942462818938598,230.9606965582375,47.55861074661337,0,64,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.750000175088644,43.486495630597375,26.954808176619917,15.942462818938598,600.5808300381866,74.65177084614419,0,65,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.60000017285347,58.97916750523414,26.92315860226182,15.814816740422497,460.3198255402934,59.83704122704677,0,66,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.49497712288813,14.182444089700157,15.937219459114171,230.9606965582375,50.29810408312676,0,67,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.05000014975667,54.777440376228654,14.182444089700157,15.925545725442749,230.9606965582375,49.41329459258309,0,68,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.300000138580799,68.26595386671337,14.182444089700157,16.24366614526485,230.9606965582375,49.89012121177722,0,69,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.450000155717134,47.37121111954373,14.182444089700157,15.93094717907076,230.9606965582375,48.74667477804837,0,70,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.900000162422657,51.63464296117279,27.026978691174904,15.934116892778313,558.3319639870515,65.65615129248332,0,71,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.950000163167715,47.84804129403293,14.182444089700157,15.93094717907076,230.96069655089107,47.39486562874741,0,72,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.51754648496889,14.182444089700157,15.93094717907076,230.9606965582375,50.34985127930712,0,73,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.45671229577141,14.182444089700157,15.93094717907076,230.9606965582375,51.700314319097366,0,74,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.60000017285347,59.99636928543853,26.954896411687717,15.939882350894583,446.34136221504184,62.07280401882014,0,75,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,45.51869137976585,14.182444089700157,12.48014685286262,230.9606965582375,49.433071521883015,0,76,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.750000175088644,57.19880914313021,26.95492296274126,15.93094717907076,446.34598742991,60.61607120555193,0,77,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.500000171363354,56.71741424884884,26.885752636878795,16.010295935646102,422.83498393714825,57.69319753188723,0,78,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,53.96257467565839,14.182444089700157,15.925461384392225,230.9606965582375,49.26506655169204,0,79,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.550000172108412,59.92661646606468,26.918751123042174,16.210495011229266,388.95504886440796,58.0341103277684,0,80,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.050000090152025,29.982403954830144,14.182444089700157,15.93094717907076,230.9606965582375,54.154187302928364,1,81,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.000000089406967,29.878932598999487,14.182444089700157,15.930915013800396,241.45412526983947,59.0283190057177,1,82,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.150000151246786,51.36925327973913,14.182444089700157,15.93094717907076,230.9606965582375,49.18743637177001,0,83,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.300000168383121,56.72611760391793,26.96156253797224,12.432105165933729,433.6404478905792,59.77174126512695,0,84,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.05000014975667,54.78005531090467,14.182444089700157,15.93094717907076,230.9606965582375,49.34825822447228,0,85,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.35000016912818,52.36317166052651,24.17970050342011,15.289666513505699,468.00630634485367,60.44568785611707,0,86,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.150000151246786,50.97127067964859,14.169881979145027,12.432105165933729,230.9609860945277,47.98743584179884,0,87,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.155004000898714,14.182444089700157,15.931457102001813,230.9606965582375,49.45803507087182,0,88,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.000000149011612,55.561408008280495,14.182444089700157,15.93094717907076,230.9606965582375,49.564563345501625,0,89,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.000000149011612,55.586785587206755,14.182444089700157,15.921041621248012,230.9606965582375,49.504982755284885,0,90,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,52.732768714718546,14.182444089700157,15.931781827632108,230.9606965582375,49.406197256487154,0,91,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,5.700000084936619,39.325178117685525,14.182444089700157,11.543079792853558,230.9606965582375,54.59698739760712,1,92,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.9553233608025,14.169881979145027,12.432105165933729,230.9609860945277,48.9998882178635,0,93,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.000000089406967,29.982403954830144,14.182444089700157,15.93094717907076,295.6400484045323,59.83186467380912,1,94,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.800000160932541,38.86812686377366,14.182444089700157,15.93094717907076,230.9606965582375,48.75848048872685,0,95,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,5.650000084191561,39.12302026034127,14.182444089700157,15.655262190237778,244.07215644776386,58.686278741833256,1,96,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.050000090152025,29.90450051450283,14.182444089700157,16.062009742056777,230.9606965582375,53.24610265149744,1,97,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.900000162422657,46.2152894991256,14.182444089700157,14.439597843398754,230.9606965582375,46.27585057236438,0,98,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.6769160366087,14.182444089700157,14.257144529194619,230.9606965582375,51.02848488882681,0,99,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
