episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
29,highway_merge,-377.3520347255843,False,True,False,False,104,53.2127799987793,1.2695691585540771,39.98136967420578,lane_departure_early_collision,2.1216928958892822,53.2127799987793,0.14423076923076922,0.6153846153846154,max_lane_offset=2.122; final_goal_distance=53.213; low_speed_ratio=0.144; high_traffic_ratio=0.615
36,highway_merge,-288.9087756908417,False,True,False,False,103,53.112274169921875,1.134155511856079,39.280806183815,lane_departure_early_collision,2.2731313705444336,53.112274169921875,0.14563106796116504,0.5048543689320388,max_lane_offset=2.273; final_goal_distance=53.112; low_speed_ratio=0.146; high_traffic_ratio=0.505
37,highway_merge,-205.62941975316596,False,True,False,False,112,52.70432662963867,1.3246872425079346,30.419038385152817,lane_departure_early_collision,2.1100311279296875,52.70432662963867,0.13392857142857142,0.5535714285714286,max_lane_offset=2.110; final_goal_distance=52.704; low_speed_ratio=0.134; high_traffic_ratio=0.554
39,highway_merge,-226.94531125346214,False,True,False,False,115,50.24135208129883,1.6224936246871948,32.57529504597187,lane_departure_early_collision,1.963571548461914,50.24135208129883,0.13043478260869565,0.4434782608695652,max_lane_offset=1.964; final_goal_distance=50.241; low_speed_ratio=0.130; high_traffic_ratio=0.443
40,highway_merge,-182.0454887797265,False,True,False,False,113,52.40531539916992,1.410507082939148,32.948313876986504,lane_departure_early_collision,1.998294711112976,52.40531539916992,0.13274336283185842,0.4690265486725664,max_lane_offset=1.998; final_goal_distance=52.405; low_speed_ratio=0.133; high_traffic_ratio=0.469
41,highway_merge,-210.93314473102868,False,True,False,False,108,53.93318176269531,1.1845464706420898,30.89965134859085,lane_departure_early_collision,1.914422869682312,53.93318176269531,0.1388888888888889,0.5462962962962963,max_lane_offset=1.914; final_goal_distance=53.933; low_speed_ratio=0.139; high_traffic_ratio=0.546
46,highway_merge,-177.07491387871846,False,True,False,False,120,52.38502502441406,1.4033657312393188,29.71866600215435,lane_departure_early_collision,2.118572950363159,52.38502502441406,0.13333333333333333,0.45,max_lane_offset=2.119; final_goal_distance=52.385; low_speed_ratio=0.133; high_traffic_ratio=0.450
51,highway_merge,-181.33160369643417,False,True,False,False,114,53.34926986694336,1.3388481140136719,32.5550477206707,lane_departure_early_collision,1.8727269172668457,53.34926986694336,0.13157894736842105,0.47368421052631576,max_lane_offset=1.873; final_goal_distance=53.349; low_speed_ratio=0.132; high_traffic_ratio=0.474
54,highway_merge,-317.8455042408139,False,True,False,False,191,8.782205581665039,0.052830830216407776,33.50243143737316,terminal_oscillation_collision,2.1629130840301514,8.782205581665039,0.07853403141361257,0.2513089005235602,max_lane_offset=2.163; final_goal_distance=8.782; low_speed_ratio=0.079; high_traffic_ratio=0.251
55,highway_merge,-179.79545571790158,False,True,False,False,120,49.1180305480957,1.4666930437088013,34.14949893951416,lane_departure_early_collision,2.0560598373413086,49.1180305480957,0.125,0.525,max_lane_offset=2.056; final_goal_distance=49.118; low_speed_ratio=0.125; high_traffic_ratio=0.525
58,highway_merge,-278.57967150050047,False,True,False,False,108,49.12200927734375,1.4900695085525513,41.20445966720581,lane_departure_early_collision,2.15771746635437,49.12200927734375,0.1388888888888889,0.5648148148148148,max_lane_offset=2.158; final_goal_distance=49.122; low_speed_ratio=0.139; high_traffic_ratio=0.565
59,highway_merge,-173.30240798815476,False,True,False,False,117,51.1364631652832,1.7234834432601929,30.685416609048843,lane_departure_early_collision,1.883675456047058,51.1364631652832,0.1282051282051282,0.4700854700854701,max_lane_offset=1.884; final_goal_distance=51.136; low_speed_ratio=0.128; high_traffic_ratio=0.470
68,highway_merge,-184.6717495317553,False,True,False,False,111,53.32187271118164,1.3705270290374756,32.09427908062935,lane_departure_early_collision,1.9044660329818726,53.32187271118164,0.14414414414414414,0.5675675675675675,max_lane_offset=1.904; final_goal_distance=53.322; low_speed_ratio=0.144; high_traffic_ratio=0.568
72,highway_merge,-235.92159645607558,False,True,False,False,119,48.75358200073242,1.4006214141845703,35.0454506278038,lane_departure_early_collision,2.070523500442505,48.75358200073242,0.13445378151260504,0.4117647058823529,max_lane_offset=2.071; final_goal_distance=48.754; low_speed_ratio=0.134; high_traffic_ratio=0.412
84,highway_merge,-324.6869041890573,False,True,False,False,108,52.70213317871094,1.3395802974700928,34.407554268836975,lane_departure_early_collision,2.1309762001037598,52.70213317871094,0.1388888888888889,0.4074074074074074,max_lane_offset=2.131; final_goal_distance=52.702; low_speed_ratio=0.139; high_traffic_ratio=0.407
85,highway_merge,-166.95381098190236,False,True,False,False,114,52.701473236083984,1.362073302268982,32.985334396362305,lane_departure_early_collision,2.0362777709960938,52.701473236083984,0.13157894736842105,0.4824561403508772,max_lane_offset=2.036; final_goal_distance=52.701; low_speed_ratio=0.132; high_traffic_ratio=0.482
90,highway_merge,-185.75206876242794,False,True,False,False,110,53.644744873046875,1.1466693878173828,32.13918998837471,lane_departure_early_collision,1.9852488040924072,53.644744873046875,0.13636363636363635,0.4909090909090909,max_lane_offset=1.985; final_goal_distance=53.645; low_speed_ratio=0.136; high_traffic_ratio=0.491
96,highway_merge,-243.39080933273164,False,True,False,False,109,52.77222442626953,1.3404059410095215,32.53751948475838,lane_departure_early_collision,2.010815382003784,52.77222442626953,0.13761467889908258,0.5688073394495413,max_lane_offset=2.011; final_goal_distance=52.772; low_speed_ratio=0.138; high_traffic_ratio=0.569
97,highway_merge,-193.51644981943986,False,True,False,False,118,51.13536071777344,1.6488672494888306,32.11200848221779,lane_departure_early_collision,2.066129207611084,51.13536071777344,0.1271186440677966,0.5,max_lane_offset=2.066; final_goal_distance=51.135; low_speed_ratio=0.127; high_traffic_ratio=0.500
